race_date,time,venue,race_no,race_no_num,candidate_source,rating,selection,base_ai_score,base_ai_rating,base_ai_selection,base_reason_text,final_ai_score,final_ai_rating,final_ai_selection,final_rank,latest_reason_text,latest_updated_at,exhibition,exhibition_rank,weather,wind_speed,wave_height,wind_type,wind_dir,water_state_score,ai_lane_score_text,class_history_text,player_names_text,player_stat_text,player_reason_text,result_trifecta_text,result_trifecta_payout,result_exacta_text,result_exacta_payout,result_trio_text,result_trio_payout,settled_flag,settled_at,result_source_url,imported_at,purchased,purchased_selection_text,amount,hit,payout,memo,bet_type,series_day,race_phase,base_raw_score,base_raw_label,base_raw_reason_text,base_updated_at,day_trend_text,day_trend_sample
2026-04-24,10:06,鳴門,4R,4,official_all,★★★★★,5-4-2 / 5-2-4 / 5-4-1 / 5-2-1 / 5-1-4 / 5-1-2,2.32,AI★★★★☆,5-1-4 / 5-1-6 / 5-1-2 / 5-1-3 / 5-4-1 / 5-4-6,base保留 / 当地巧者 / 級別傾向強い / インやや強め,2.49,AI★★★☆☆,1-3-4 / 4-3-1 / 3-4-1 / 2-3-4 / 5-4-1 / 5-1-4,様子見,"朝:base保留 / 当地巧者 / 級別傾向強い / インやや強め / base保留で買い上げ慎重 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差あり / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:0,3:-0.5,4:-0.5,5:0,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:4攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.84"", ""6.84"", ""6.72"", ""6.74"", ""6.76"", ""6.91""]",1:4 / 2:4 / 3:1 / 4:2 / 5:3 / 6:6,曇,2.0,2.0,,,0.08,1:0.05 / 2:-0.11 / 3:0.13 / 4:0.35 / 5:-0.04 / 6:-0.44,1:A2 / A1 / A2 / A2 / 2:B1 / B1 / B1 / A2 / 3:B2 / B2 / B1 / B2 / 4:B1 / B1 / A2 / A1 / 5:A1 / A2 / B1 / B1 / 6:B1 / B1 / B1 / B1,1:武重雄介 / 2:寳田亮治 / 3:滝沢 崚 / 4:荒井輝年 / 5:田中駿兵 / 6:貫地谷直,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-ST|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-ST|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,1.71,base素材保留,base素材保留 / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:18,唐津,5R,5,official_all,★★★★☆,5-3-2 / 5-2-3 / 5-3-4 / 5-2-4 / 5-4-3 / 5-4-2,9.48,AI★★★★★,5-3-6 / 5-3-4 / 5-3-2 / 5-3-1 / 5-6-3 / 5-6-4,base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意,9.47,AI★★★★★,1-3-4 / 4-1-5 / 1-4-5 / 3-1-4 / 5-3-4 / 5-3-6,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:気象荒れ気味 / 風速7m / 波高7cm / 展示F:3,5注意 / 足:ST気配あり / 部品交換:5,6 / 足:1号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:-0.5,4:0,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線 / 4攻め注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.84"", ""6.86"", ""6.86"", ""6.83"", ""6.81"", ""6.82""]",1:4 / 2:5 / 3:5 / 4:3 / 5:1 / 6:2,曇,7.0,7.0,,,-0.36,1:0.05 / 2:-0.09 / 3:0.00 / 4:0.12 / 5:0.01 / 6:0.03,1:B1 / B1 / B1 / B1 / 2:B1 / A2 / B1 / B1 / 3:A2 / B1 / B1 / B1 / 4:B1 / B1 / A2 / A2 / 5:A1 / A1 / A1 / A1 / 6:B1 / B2 / B1 / B1,1:早川尚人 / 2:後藤陽介 / 3:竹腰正樹 / 4:山崎義明 / 5:小野達哉 / 6:柴田大輔,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース|-級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|+級別 / 4:-勝率|-モータ|-ST|-コース|-近況 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:+当地|-モータ|-コース|-級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,4.23,base素材○,base素材○ / 地力上位 / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:21,常滑,1R,1,official_all,★★★★★,1-5-6 / 1-6-5 / 1-5-2 / 1-6-2 / 1-2-5 / 1-2-6,7.72,AI★★★★★,1-5-6 / 1-5-3 / 1-5-2 / 1-5-4 / 1-6-5 / 1-6-3,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒,7.81,AI★★★★★,1-5-4 / 4-2-1 / 1-5-6 / 2-1-4 / 3-1-4 / 1-5-2,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / 差しやや警戒 / base土台を強めに保持 / 直前:気象安定 / 展示F:5,6注意 / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:0,5:-0.5,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 朝評価をやや優先 / 隊形:4攻め注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.82"", ""6.84"", ""6.82"", ""6.81"", ""6.80"", ""6.81""]",1:4 / 2:6 / 3:4 / 4:2 / 5:1 / 6:2,曇,2.0,1.0,,,0.09,1:0.16 / 2:0.01 / 3:-0.08 / 4:0.26 / 5:-0.02 / 6:-0.04,1:A1 / A1 / A1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B2 / B2 / B2 / B2 / 5:B1 / B1 / A2 / A2 / 6:B1 / B1 / B1 / B1,1:飯島昌弘 / 2:熊本英一 / 3:牟田奨太 / 4:井田涼介 / 5:富山弘幸 / 6:齋藤和政,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-ST|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+当地|-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,3.52,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,10:26,徳山,5R,5,official_all,★★★★★,1-6-4 / 1-4-6 / 1-6-2 / 1-4-2 / 1-2-6 / 1-2-4,-0.02,AI★☆☆☆☆,1-6-4 / 1-6-2 / 1-6-3 / 1-6-5 / 1-4-6 / 1-4-2,base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利,0.02,AI★☆☆☆☆,1-6-3 / 3-6-2 / 6-4-3 / 4-6-3 / 2-6-3 / 1-6-4,見送り寄り,"朝:base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 進入:1-2-3-4-6-5 / 前づけで波乱含み / 足:足差ややあり / 展示F:2,3,6注意 / 足:ST気配あり / 足:進入変化 / 部品交換:1,6 / 整備:チルト:1:0,2:0,3:-0.5,4:-0.5,5:0,6:0 / 部品交換:1:ピストン,リング,ピストンリング,電気,電気一式,6:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:3攻め注意 / 6一撃注意 / 進入:1-2-3-4-6-5",2026-04-24 23:48:26 JST,"[""7.10"", ""7.14"", ""7.03"", ""7.16"", ""7.15"", ""7.07""]",1:3 / 2:4 / 3:1 / 4:6 / 5:5 / 6:2,曇,3.0,3.0,,,0.0,1:-0.14 / 2:-0.13 / 3:0.17 / 4:-0.01 / 5:-0.19 / 6:0.13,1:A2 / B1 / B1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B2 / 4:B1 / B1 / B1 / B1 / 5:B2 / B2 / 6:B1 / B1 / B1 / B1,1:正木聖賢 / 2:野相弘司 / 3:長谷川暖 / 4:浅見宗孝 / 5:吉川颯汰 / 6:柴田直哉,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-級別 / 6:-モータ|-コース,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況|-級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-級別 / 6:-モータ|-コース,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,-1.24,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,10:28,津,1R,1,official_all,★★★★☆,1-5-4 / 1-4-5 / 1-5-2 / 1-4-2 / 1-2-5 / 1-2-4,7.63,AI★★★★★,1-5-6 / 1-5-4 / 1-5-3 / 1-5-2 / 1-6-5 / 1-6-4,base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め,7.69,AI★★★★★,1-5-4 / 1-5-3 / 1-5-2 / 4-1-5 / 3-4-5 / 1-5-6,様子見,"朝:base土台◎ / 当地巧者 / 級別傾向強い / 1号艇有利 / インやや強め / base土台を強めに保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 風向北 / 足:ST気配あり / 部品交換:5,6 / 整備:チルト:1:0,2:0,3:-0.5,4:-0.5,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線",2026-04-24 23:48:26 JST,"[""6.79"", ""6.82"", ""6.84"", ""6.77"", ""6.74"", ""6.85""]",1:3 / 2:4 / 3:5 / 4:2 / 5:1 / 6:6,曇,2.0,1.0,,北,0.09,1:0.07 / 2:-0.05 / 3:-0.05 / 4:0.05 / 5:0.14 / 6:-0.35,1:A1 / A1 / A1 / A1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B1 / A2 / A2 / B1 / 6:B1 / B1 / B1 / B1,1:岡村慶太 / 2:中北将史 / 3:遠藤圭吾 / 4:加藤 綾 / 5:関口智久 / 6:崎 利仁,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|+級別 / 6:+当地|-モータ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|+級別 / 6:+当地|-モータ,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,3.83,base素材○,base素材○ / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
2026-04-24,10:32,鳴門,5R,5,official_all,★★★★☆,5-6-2 / 5-2-6 / 5-6-4 / 5-2-4 / 5-4-6 / 5-4-2,7.65,AI★★★★★,6-5-4 / 6-5-1 / 6-5-3 / 6-5-2 / 6-4-5 / 6-4-1,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め,7.76,AI★★★★★,1-4-2 / 4-1-2 / 1-4-5 / 2-1-4 / 6-4-1 / 6-5-4,様子見,"朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / インやや強め / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差あり / 展示F:1,2,3注意 / 足:ST気配あり / チルト高:4:1 / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:0,2:0,3:-0.5,4:1,5:0,6:-0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:1逃げ本線 / 4攻め注意",2026-04-24 23:48:26 JST,"[""6.66"", ""6.78"", ""6.89"", ""6.81"", ""6.90"", ""6.90""]",1:1 / 2:2 / 3:4 / 4:3 / 5:5 / 6:5,曇,2.0,2.0,,,0.08,1:0.39 / 2:-0.07 / 3:-0.22 / 4:0.09 / 5:-0.23 / 6:-0.55,1:B1 / A2 / A2 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:A2 / A2 / A2 / A2 / 5:A1 / A1 / A1 / A1 / 6:A1 / A1 / A1 / A1,1:富澤祐作 / 2:垂水 悠 / 3:松井貫太 / 4:酒見峻介 / 5:渡辺浩司 / 6:木完,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース|+級別 / 2:-勝率|+当地|-モータ|-コース / 3:-勝率|+当地|-モータ|-コース|-近況 / 4:-勝率|+当地|-モータ|-コース|-近況|+級別 / 5:+勝率|+当地|-モータ|-コース|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,3,,7.53,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:40,宮島,1R,1,official_all,★☆☆☆☆,2-4-1 / 2-1-4 / 2-4-5 / 2-1-5 / 2-5-4 / 2-5-1,6.33,AI★★★★★,6-5-4 / 6-5-2 / 6-5-1 / 6-5-3 / 6-4-5 / 6-4-2,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒,6.39,AI★★★★★,1-5-3 / 5-4-3 / 3-5-4 / 4-5-3 / 6-5-2 / 6-5-4,様子見,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 差しやや警戒 / base土台をやや保持 / 直前:気象安定 / 展示F:1,2注意 / 部品交換:5,6 / 足:5号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:-0.5,4:-0.5,5:-0.5,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:5一撃注意 / 3攻め注意",2026-04-24 23:48:26 JST,"[""6.81"", ""6.77"", ""6.71"", ""6.71"", ""6.76"", ""6.75""]",1:6 / 2:5 / 3:1 / 4:1 / 5:4 / 6:3,曇,2.0,2.0,,,0.08,1:-0.03 / 2:-0.01 / 3:0.11 / 4:0.05 / 5:0.18 / 6:-0.09,1:A1 / A1 / A1 / A1 / 2:A1 / A1 / A1 / A1 / 3:A1 / A2 / A1 / A1 / 4:A1 / A1 / A1 / A1 / 5:A1 / A1 / A1 / A1 / 6:A1 / A1 / A1 / A1,1:赤岩善生 / 2:上平真二 / 3:木康 / 4:杉山正樹 / 5:萩原秀人 / 6:江夏 満,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|+級別,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況|+級別 / 4:+勝率|+当地|-モータ|-近況|+級別 / 5:+勝率|+当地|-モータ|-近況|+級別 / 6:+勝率|+当地|-モータ|+ST|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,8.42,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:47,常滑,2R,2,official_all,★★☆☆☆,2-6-5 / 2-5-6 / 2-6-3 / 2-5-3 / 2-3-6 / 2-3-5,3.0,AI★★★★★,6-2-4 / 6-2-3 / 6-2-5 / 6-2-1 / 6-4-2 / 6-4-3,base土台○ / 選手力上位 / 当地巧者 / 級別傾向強い / 差しやや警戒,3.16,AI★★★★☆,1-2-6 / 6-2-1 / 6-2-5 / 2-6-1 / 4-2-6 / 1-6-2,様子見,"公式低評価AI検証 / 朝:base土台○ / 選手力上位 / 当地巧者 / 級別傾向強い / 差しやや警戒 / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 足:ST気配あり / 部品交換:5,6 / 足:6号艇足色良さげ / 整備:チルト:1:-0.5,2:0,3:-0.5,4:-0.5,5:0,6:0 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:6一撃注意 / 1逃げ本線",2026-04-24 23:48:26 JST,"[""6.75"", ""6.72"", ""6.86"", ""6.83"", ""6.77"", ""6.74""]",1:3 / 2:1 / 3:6 / 4:5 / 5:4 / 6:2,曇,1.0,0.0,,,0.1,1:0.13 / 2:0.18 / 3:-0.31 / 4:-0.17 / 5:-0.15 / 6:0.28,1:B1 / B1 / B1 / B1 / 2:A2 / A2 / B1 / A2 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B2 / A2 / B1 / B1 / 6:A2 / A2 / A2 / B1,1:佐口達也 / 2:原 豊土 / 3:中村将隆 / 4:山本兼士 / 5:金山立樹 / 6:中田夕貴,1:-勝率|+当地|-モータ / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|-級別 / 6:+当地|-モータ|-コース|+級別,1:-勝率|+当地|-モータ / 2:-勝率|+当地|-モータ|+級別 / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況|-級別 / 6:+当地|-モータ|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,4,,1.11,base素材保留,base素材保留 / 選手力上位 / 当地巧者 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:50,唐津,6R,6,official_all,★☆☆☆☆,3-6-2 / 3-2-6 / 3-6-4 / 3-2-4 / 3-4-6 / 3-4-2,10.51,AI★★★★★,6-2-5 / 6-2-3 / 6-2-4 / 6-2-1 / 6-5-2 / 6-5-3,base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 攻めやや注意,10.5,AI★★★★★,1-3-2 / 3-2-4 / 2-3-4 / 4-3-2 / 6-2-3 / 6-2-5,買い,"公式低評価AI検証 / 朝:base土台○ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い / 攻めやや注意 / base土台をやや保持 / 直前:展示差あり / 展示タイム差を確認 / 気象荒れ気味 / 風速7m / 波高7cm / 足:足差ややあり / 展示F:1,4,5,6注意 / 安定板使用 / 部品交換:2,4,6 / 足:3号艇足色良さげ / 整備:安定板使用 / チルト:1:0,2:0,3:0,4:0,5:0,6:0 / 部品交換:2:ピストン,リング,ピストンリング,電気,電気一式,4:ピストン,リング,ピストンリング,電気,電気一式,キャブ,キャブレタ,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差小で朝寄り / 朝評価をやや優先 / 隊形:3攻め注意 / 2差し注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.94"", ""6.93"", ""6.87"", ""6.94"", ""7.02"", ""6.96""]",1:3 / 2:2 / 3:1 / 4:3 / 5:6 / 6:5,曇,7.0,7.0,,,-0.36,1:-0.24 / 2:0.06 / 3:0.40 / 4:0.01 / 5:-0.37 / 6:-0.14,1:B1 / B1 / B1 / B1 / 2:B1 / A2 / A2 / A2 / 3:A2 / B1 / B1 / A2 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:A1 / A1 / A1 / A1,1:田中宏典 / 2:大庭元明 / 3:木下大將 / 4:水原 慎 / 5:藤井 徹 / 6:白神 優,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,1:-勝率|+当地|-モータ|-コース / 2:-勝率|+当地|-モータ|-コース|+級別 / 3:-勝率|-モータ|-コース|-近況|+級別 / 4:-勝率|+当地|-モータ|-コース|-近況 / 5:+当地|-モータ|-コース|-近況 / 6:+勝率|+当地|-モータ|+ST|-コース|+級別,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,5.06,base素材◎,base素材◎ / 地力上位 / 当地巧者 / ST良好 / 級別傾向強い,2026-04-24 23:28:20 JST,,0
2026-04-24,10:53,児島,1R,1,official_all,★★★★☆,1-6-2 / 1-2-6 / 1-6-5 / 1-2-5 / 1-5-6 / 1-5-2,0.22,AI★★☆☆☆,1-6-5 / 1-6-4 / 1-6-3 / 1-6-2 / 1-5-6 / 1-5-4,base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利,0.38,AI★☆☆☆☆,1-6-5 / 3-1-5 / 1-6-3 / 4-1-3 / 5-1-3 / 3-1-2,見送り寄り,"朝:base土台○ / 当地巧者 / 級別傾向強い / 1号艇有利 / base土台をやや保持 / 直前:展示差ややあり / 展示タイム差を確認 / 気象安定 / 足:足差ややあり / 展示F:6注意 / 足:ST気配あり / 部品交換:5,6 / 足:4号艇足色良さげ / 整備:チルト:1:-0.5,2:-0.5,3:0,4:-0.5,5:-0.5,6:0.5 / 部品交換:5:ピストン,リング,ピストンリング,6:ピストン,リング,ピストンリング,シリンダ,ギヤケース,電気,電気一式,キャブ,キャブレタ,シャフト,クランク / 直前差中で少し動かす / 隊形:1逃げ本線 / 3攻め注意 / 開催:2日目でやや本命寄り",2026-04-24 23:48:26 JST,"[""6.79"", ""6.86"", ""6.80"", ""6.93"", ""6.85"", ""6.85""]",1:1 / 2:5 / 3:2 / 4:6 / 5:3 / 6:3,曇,1.0,1.0,,,0.1,1:0.22 / 2:-0.04 / 3:0.08 / 4:-0.03 / 5:0.00 / 6:-0.06,1:A2 / A2 / A2 / B1 / 2:B1 / B1 / B1 / B1 / 3:B1 / B1 / B1 / B1 / 4:B1 / B1 / B1 / B1 / 5:B1 / B1 / B1 / B1 / 6:B1 / B1 / B1 / A2,1:金田智博 / 2:向井田佑 / 3:小松卓司 / 4:渥美卓郎 / 5:平岡重典 / 6:井上大輔,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況 / 6:+当地|-モータ,1:-勝率|+当地|-モータ|+級別 / 2:-勝率|+当地|-モータ / 3:-勝率|+当地|-モータ|-近況 / 4:-勝率|+当地|-モータ|-近況 / 5:+当地|-モータ|-近況 / 6:+当地|-モータ,,,,,,,,,,2026-04-24 23:48:26 JST,,,100,,,,3連単,2,,-0.38,base素材危険,base素材危険 / 当地巧者 / 級別傾向強い / 1号艇有利,2026-04-24 23:28:20 JST,,0
